Lagoa,Ano,Mes,Mes.,Mes.num,Mes.ano,Prof.m,Cod.Prof,pH,cond.uS.cm,turb.NTU,OD.mg.L,Temp.oC,TDS.mg.L,Redoxe,Alc.meq.L,Chla.ug.L,P-tot.ug.L,PO4.ug.L,N-tot.ug.L,NH4.ug.L,NO3.ug.L,NO2.ug.L,Silicato.mg.L,Obs
CA,2008,março,mar,3,3_2008,2.5,,6.02,18,2,3.7,29.2,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,3,,5.99,18,1,3.78,29.1,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,3.5,,5.96,17,1,3.6,29.1,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,4,,5.92,17,1,3.6,29.1,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,4.5,1,5.9,18,1,3.51,29,,,0.17,19.2456,14.4385,2.33,43.27,1.541,2.1085,0.3525,1.489,
CA,2008,março,mar,3,3_2008,5,,5.79,19,5,1.5,28.6,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,5.5,,5.41,29,16,0.82,28,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,6,,5.17,49,12,0.6,27.2,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,6.5,,5.07,75,10,0.57,26.5,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,7,,5.09,105,14,0.47,25.7,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,7.5,,5.17,124,22,0.46,24.8,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,8,0,5.25,135,30,0.43,24.3,,,1.16,86.0706,19.078,5.609,353.374,186.545,2.004,4.5635,1.9215,
CA,2008,março,mar,3,3_2008,8.5,,5.19,145,34,0.44,24,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,9,,5.23,202,-10,0.4,24,,,,,,,,,,,,
CA,2008,março,mar,3,3_2008,9.5,,5.22,201,-10,0.35,24,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,0,100,5.76,29,3,4.7,30.6,,,0.29,6.1479,6.258,1.467,35.8905,1.7685,2.562,0.4195,2.7935,
DH,2008,março,mar,3,3_2008,0.25,,5.82,29,-1,5,30.7,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,0.5,,5.87,29,-1,5.2,30.6,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,0.75,,5.91,29,0,5.4,30.6,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,1,,5.96,29,0,5.4,30.45,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,1.5,,5.99,29,0,5.3,30.3,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,2,,6.02,29,-1,5.5,30.3,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,2.5,,6.04,29,2,5.4,30.2,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,3,,6.08,29,-2,5.4,30.2,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,3.5,10,6.09,29,-2,5.2,30.2,,,0.31,6.6825,5.464,1.359,24.221,1.705,3.4155,0.5875,2.976,
DH,2008,março,mar,3,3_2008,4,,6.1,29,-1,5.1,30.1,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,4.5,,6.13,29,0,5.2,29.9,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,5,,6.14,29,-1,5.4,29.8,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,5.5,,6.15,29,-1,5,29.8,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,6,,6.15,29,-1,5,29.7,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,6.5,,6.15,29,-1,5.3,29.6,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,7,,6.14,29,-1,4.9,29.5,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,7.5,,6.11,29,0,4.6,29.1,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,8,,6.05,28,0,4.1,28.7,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,8.5,,5.99,28,0,4.6,28.4,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,9,,5.95,25,5,3.5,27.7,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,9.5,,5.84,24,17,2.7,27,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,10,,5.52,28,22,1.2,26.2,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,11,1,5.45,50,11,0.4,26.2,,,0.35,136.323,14.8655,2.826,85.6785,19.167,2.4225,0.5365,2.742,
DH,2008,março,mar,3,3_2008,12,,5.3,68,20,1.93,24.9,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,13,,5.34,67,15,3.1,24.6,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,14,,5.38,58,5,3.4,24.4,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,15,,5.35,64,0,3.2,24.1,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,16,,5.36,62,-2,3,23.8,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,17,,5.34,61,-1,3,23.8,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,18,0,5.32,62,-2,3.2,23.7,,,0.51,12.0285,1.862,12.728,90.199,59.1055,2.701,4.899,2.5755,
DH,2008,março,mar,3,3_2008,19,,5.3,60,8,3,23.7,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,20,,5.27,66,8,3.2,23.7,,,,,,,,,,,,
DH,2008,março,mar,3,3_2008,21,,5.26,65,2,2.9,23.6,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,0,100,6.35,10,6,3.61,30.2,,,0.11,9.6228,15.6595,1.0785,34.86,1.7905,2.1435,0.4865,0.792,
GN,2008,março,mar,3,3_2008,0.25,,6.22,10,18,3.45,30.2,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,0.5,,6.21,10,3,2.2,30.2,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,0.75,,6.09,10,2,2,30.2,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,1,,6.09,10,8,2.3,30.2,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,1.5,,6.1,10,2,2.6,30.1,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,2,10,6.04,10,1,2.8,30,,,0.1,9.0882,20.2685,0.992,44.364,3.083,2.5265,0.738,0.9365,
GN,2008,março,mar,3,3_2008,2.5,,6.04,10,0,3.2,30,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,3,,6.02,10,0,3,30,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,3.5,,5.98,10,0,3.5,30,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,4,,5.97,10,1,3.9,29.9,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,4.5,,5.99,10,1,3.9,29.9,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,5,,5.97,10,0,3.84,29.9,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,5.5,,5.94,10,0,3.1,29.8,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,6,1,5.91,10,0,2.9,29.7,,,0.11,11.4939,7.387,0.798,39.549,9.9885,2.962,0.2685,0.8415,
GN,2008,março,mar,3,3_2008,6.5,,5.87,10,1,2.3,29.4,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,7,,5.69,13,26,0.5,28.6,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,7.5,,5.01,54,25,1.6,27.8,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,8,,4.91,67,15,0.9,27.4,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,8.5,,4.92,74,12,0.7,27.1,,,,,,,,,,,,
GN,2008,março,mar,3,3_2008,9,0,4.93,86,12,0.6,26.8,,,0.41,97.2972,3.4495,0.8195,218.6435,125.4605,2.858,0.2855,1.363,
GN,2008,março,mar,3,3_2008,9.5,,4.34,144,-10,0.5,26.7,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,0,100,6.07,34,28,4.73,31.8,,,3.3,8.2863,6.7765,0.8845,50.9445,3.53,2.457,0.436,3.107,
JA,2008,março,mar,3,3_2008,0.25,,6.04,34,14,5.15,31.8,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,0.5,,6,34,10,6.3,31.5,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,0.75,,5.99,34,8,6,30.8,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,1,,5.99,34,4,6.2,30.5,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,1.5,,6,34,1,6.1,30.2,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,2,,6,34,1,6.05,29.9,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,2.5,10,5.97,34,1,5.96,29.6,,,3.5,11.4939,12.1185,1.4885,36.689,7.448,3.259,0.8055,3.1825,
JA,2008,março,mar,3,3_2008,3,,5.93,34,0,5.32,29.4,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,3.5,,5.9,34,1,4.9,29.2,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,4,,5.83,35,-1,3.67,29,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,4.5,,5.75,35,-2,2.75,29,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,5,,5.36,38,-2,0.76,28.8,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,5.5,,5.46,39,-1,0.58,28.6,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,6,,5.4,42,0,0.5,28.4,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,6.5,,5.3,47,0,0.45,28,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,7,,5.14,60,8,0.38,27.7,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,7.5,,5.05,85,2,0.38,27.3,,,,,,,,,,,,
JA,2008,março,mar,3,3_2008,8,1,5.03,157,0,0.31,27,,,5.8,50.787,10.3785,19.588,129.4745,96.844,2.962,12.9025,2.472,
CA,2008,abril,apr,4,4_2008,0,100,5.89,19,8,5,30,,,0.33,21.384,31.028,2.7405,574.889,52.798,,0.7925,1.6185,
CA,2008,abril,apr,4,4_2008,0.25,,5.87,19,7,4.9,29.9,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,0.5,,5.89,19,6,5.21,29.9,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,0.75,,5.89,19,8,5.25,29.8,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,1,,5.9,19,6,5.19,29.6,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,1.5,10,5.9,18,7,5.46,29.5,,,0.41,30.4722,22.577,3.349,461.8285,24.6795,,1.223,1.697,
CA,2008,abril,apr,4,4_2008,2,,5.89,19,6,5.45,29.3,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,2.5,,5.88,19,6,5.44,29.1,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,3,,5.88,19,6,5.47,29,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,3.5,,5.87,19,6,5.51,28.9,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,4,,5.86,19,5,5.44,28.9,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,4.5,1,5.83,19,13,4.35,28.6,,,0.5,31.0068,82.822,1.5225,287.586,18.4085,,0.417,1.9665,
CA,2008,abril,apr,4,4_2008,5,,5.76,17,17,2.3,28.2,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,5.5,,5.59,22,15,1.22,27.9,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,6,,5.44,29,19,0.84,27.6,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,6.5,,5.19,47,19,0.78,27,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,7,,5.04,42,30,0.54,26.3,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,7.5,,5.04,121,58,0.45,25.4,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,8,,5.09,141,85,0.52,24.9,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,8.5,,5.12,153,109,0.48,24.5,,,,,,,,,,,,
CA,2008,abril,apr,4,4_2008,9,0,5.14,159,125,0.43,24.2,,,1.1,76.9824,16.54,9.4815,3792.4655,3117.801,,8.453,2.099,
DH,2008,abril,apr,4,4_2008,0,100,5.89,29,3,4.6,29.9,,,0.43,9.6228,19.076,2.6535,475.926,48.1955,0.445,,2.105,
DH,2008,abril,apr,4,4_2008,0.25,,5.93,29,10,4.6,29.9,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,0.5,,5.97,29,1,4.6,29.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,0.75,,5.98,29,3,4.6,29.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,1,,5.99,29,6,4.6,29.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,1.5,,6,29,3,4.6,29.7,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,2,,6.02,29,2,4.9,29.7,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,2.5,,6.03,29,2,5.01,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,3,,6.04,29,1,5.05,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,3.5,,6.05,29,1,5.09,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,4,10,6.05,29,0,4.97,29.6,,,0.29,22.9878,14.488,1.131,448.577,41.8235,0.278,,2.5345,
DH,2008,abril,apr,4,4_2008,4.5,,6.06,29,1,4.95,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,5,,6.07,29,0,4.82,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,5.5,,6.07,29,0,5.25,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,6,,6.08,29,0,5.23,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,6.5,,6.08,29,0,5.15,29.6,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,7,,6.07,29,1,5.05,29.4,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,7.5,,6.05,29,1,5.07,29.2,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,8,,6.03,29,0,5.15,29.1,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,8.5,,6.01,29,1,5.04,28.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,9,,5.99,28,5,4.59,28.4,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,9.5,,5.95,25,14,4.44,27.7,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,10,,5.84,28,36,2.02,26.9,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,11,,5.62,52,43,3.98,26.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,12,1,5.54,67,15,3.93,25.7,,,0.67,93.555,24.267,1.3485,1450.898,885.8295,0.3335,,2.7835,
DH,2008,abril,apr,4,4_2008,13,,5.45,68,8,4.03,24.9,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,14,,5.41,66,8,3.44,24.4,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,15,,5.36,63,23,3.61,24.3,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,16,,5.3,62,3,4.03,24.2,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,17,,5.3,65,3,4.15,23.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,18,,5.3,64,1,4.04,23.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,19,,5.26,64,2,4.03,23.8,,,,,,,,,,,,
DH,2008,abril,apr,4,4_2008,20,0,5.26,65,3,3.95,23.8,,,0.56,19.7802,13.3405,22.921,1959.2475,1481.828,6.5065,,2.947,
GN,2008,abril,apr,4,4_2008,0,100,6.45,11,9,4.12,29.2,,,0.25,7.4844,17.4455,1.6965,474.234,32.6695,,0.306,1.3305,
GN,2008,abril,apr,4,4_2008,0.25,,6.39,11,111,4.19,29.3,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,0.5,,6.35,11,9,4.81,29.3,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,0.75,,6.34,11,5,-0.86,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,1,,6.32,11,4,-0.75,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,1.5,10,6.31,11,3,-0.67,29.4,,,0.2,11.7612,14.0655,0,457.318,57.9055,,0.3475,1.285,
GN,2008,abril,apr,4,4_2008,2,,6.28,11,3,0.95,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,2.5,,6.23,11,2,3.88,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,3,,6.2,11,2,2.4,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,3.5,,6.16,11,5,1.16,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,4,,6.14,11,2,1.76,29.4,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,4.5,1,6.09,11,2,2.28,29.4,,,0.22,14.4342,15.5745,0.8265,469.723,75.4035,,0.375,1.18,
GN,2008,abril,apr,4,4_2008,5,,6.03,11,2,2.5,29.3,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,5.5,,6,11,3,3.29,29.1,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,6,,5.92,12,7,2.58,28.9,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,6.5,,5.78,12,7,2.64,28.7,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,7,,5.61,13,10,1.35,28.6,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,7.5,,5.35,32,11,0.8,28.2,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,8,0,5.05,50,11,0.7,27.9,,,0.22,42.2334,14.367,1.1745,1199.6835,593.0145,,0.584,1.118,
GN,2008,abril,apr,4,4_2008,8.5,,4.91,69,12,0.72,27.7,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,9,,4.89,90,13,0.6,27.5,,,,,,,,,,,,
GN,2008,abril,apr,4,4_2008,9.5,,4.87,104,14,0.54,27.2,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,0,100,6.6,33,1,0.8,30.1,,,3.2,10.692,23.3615,0.957,493.689,29.585,,0.723,1.468,
JA,2008,abril,apr,4,4_2008,0.25,,6.67,33,0,0.53,30.1,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,0.5,,6.67,33,0,0.5,30.1,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,0.75,,6.67,33,0,0.47,29.8,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,1,,6.65,33,1,0.45,29.6,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,1.5,,6.62,33,0,0.42,29.5,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,2,,6.6,33,0,0.41,29.4,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,2.5,,6.56,33,1,5.93,29.3,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,3,10,6.52,34,1,5.6,29.3,,,3.7,14.9688,32.235,1.131,505.8125,36.412,,0.723,1.727,
JA,2008,abril,apr,4,4_2008,3.5,,6.46,34,1,5.06,29.2,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,4,,6.41,34,1,4.5,29.2,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,4.5,,6.37,35,1,2.55,29.1,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,5,,6.18,37,0,1.4,28.9,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,5.5,,6.06,39,2,0.35,28.8,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,6,,5.89,46,1,,28.4,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,6.5,,5.79,46,0,,28.3,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,7,,5.66,52,1,,27.9,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,7.5,,5.41,122,6,,27.4,,,,,,,,,,,,
JA,2008,abril,apr,4,4_2008,8,,5.3,159,4,,27.2,,,5.5,45.9756,34.59,12.7,1113.9715,1026.068,,5.13,2.101,
CA,2008,maio,may,5,5_2008,0,100,5.79,23,17,5.1,27.9,,,0.205,39.5604,12.4035,2.9075,990.1325,241.5735,18.7215,0.7705,1.186,
CA,2008,maio,may,5,5_2008,0.25,,5.68,23,18,5.03,26.4,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,0.5,,5.64,23,21,4.9,25.9,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,0.75,,5.62,23,37,5.1,25.3,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,1,,5.6,23,42,5,25.3,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,1.5,10,5.57,23,42,4.9,25,,,0.205,41.4315,28.5095,2.845,919.926,261.0905,16.8825,0.8495,1.0425,
CA,2008,maio,may,5,5_2008,2,,5.54,23,45,4.8,24.9,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,2.5,,5.51,23,43,4.7,24.8,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,3,,5.48,23,42,4.44,24.8,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,3.5,,5.45,23,40,4.5,24.7,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,4,,5.42,23,38,3.96,24.7,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,4.5,1,5.38,23,36,4.2,24.7,,,0.21,40.6296,23.881,2.689,915.765,211.5045,17.4295,0.846,1.013,
CA,2008,maio,may,5,5_2008,5,,5.36,23,36,3.7,24.7,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,5.5,,5.33,23,35,3.6,24.7,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,6,,5.31,23,33,4.1,24.7,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,6.5,,5.29,23,31,4.1,24.7,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,7,0,5.26,23,30,4.04,24.6,,,0.2,33.6798,,,,,,,,
CA,2008,maio,may,5,5_2008,7.5,,5.22,25,27,4.02,24.6,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,8,,5.19,26,24,3.65,24.6,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,8.5,,5.16,27,21,3.51,24.6,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,9,,5.08,31,18,3.3,24.5,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,9.5,,4.7,31,16,1.2,24.1,,,,,,,,,,,,
CA,2008,maio,may,5,5_2008,10,,4.9,23,27,0.7,23.9,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,0,100,5.54,30,9,4.5,27.5,,,0.28,29.403,17.4015,1.7505,474.9525,26.892,3.33,0.349,2.386,
DH,2008,maio,may,5,5_2008,0.25,,5.54,30,9,4.7,27.4,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,0.5,,5.56,30,16,4.8,27.1,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,0.75,,5.56,30,11,4.9,26.9,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,1,,5.59,30,11,5,26.7,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,1.5,,5.59,30,10,5,26.6,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,2,,5.6,30,8,5.2,26.6,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,2.5,,5.61,30,7,5,26.6,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,3,10,5.62,30,6,5,26.5,,,0.275,31.5414,18.79,2.251,494.2185,18.6655,3.098,0.2845,2.411,
DH,2008,maio,may,5,5_2008,3.5,,5.62,30,6,5.1,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,4,,5.62,30,6,5.1,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,4.5,,5.62,30,6,5.2,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,5,,5.62,30,5,5.3,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,5.5,,5.63,30,5,5.3,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,6,,5.63,30,5,5.3,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,6.5,,5.63,30,5,5.3,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,7,,5.63,30,5,5.4,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,7.5,,5.62,30,5,5.4,26.5,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,8,,5.62,31,5,5.1,26.4,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,8.5,,5.61,31,5,5.1,26.4,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,9,1,5.6,31,4,5.1,26.4,,,0.275,28.3338,19.3455,2.188,488.1305,21.6725,4.9205,0.353,2.4195,
DH,2008,maio,may,5,5_2008,9.5,,5.6,31,5,5.3,26.4,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,10,,5.6,31,4,5.3,26.4,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,11,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,12,0,5.39,72,7,2.6,25.3,,,0.28,31.69414286,,,,,,,,
DH,2008,maio,may,5,5_2008,13,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,14,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,15,,5.41,65,12,,24.2,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,16,,,,,2.8,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,17,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,18,,5.38,66,17,1.6,24,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,19,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,20,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,21,,5.31,67,18,1.7,24,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,22,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,23,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,24,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,25,,5.32,77,23,1.9,24,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,26,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,27,,,,,,,,,,,,,,,,,,
DH,2008,maio,may,5,5_2008,28,,5.31,76,18,0.4,24,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,0,100,5.71,13,16,4.1,25.8,,,0.11,31.0068,13.977,2.876,724.181,188.0735,15.0765,0.839,0.8085,
GN,2008,maio,may,5,5_2008,0.25,,5.69,13,14,4.4,25.8,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,0.5,,5.67,13,11,4.5,25.8,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,0.75,,5.67,13,5,4.6,25.9,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,1,,5.54,13,6,4.4,26,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,1.25,,,13,,,,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,1.5,,5.51,13,6,4,26,,,,,,,,,,,,
GN,2008,maio,may,5,5_2008,1.75,10,,13,,,,,,0.13,31.0068,14.0695,3.6575,773.04,195.846,15.7725,0.6915,0.4185,
